info_id,overview,rating,votes_count,runtime
9671,"While Morisuke and his men create a protective shield around the temple, Yasuke and Saki face off with the Daimyo in Azuchi Castle.",6.4,133.0,30.0
9694,,7.7,77.0,
9695,,8.0,82.0,
9696,,7.6,78.0,
9697,,8.6,98.0,
9698,,7.9,72.0,
9699,,7.8,68.0,
9700,,8.2,83.0,
9702,"The campers catch a lift to Lookout Point in search of materials to make a sail, then must quickly find a way back down. Ben worries about leaving Bumpy.",7.8,244.0,24.0
9703,"Separated from her Rider during battle, Horse wakes up in a colorful world filled with strange beasts. But where is her trusty friend?",8.1,18.0,26.0
9704,"When a ghost turns up dead and train passengers go missing, Trese's investigation leads her to an aswang clan by the pier and a corrupt city official.",7.1,172.0,31.0
9710,"Before arriving at the Rockbell home for repairs, the Elrics meet Dr. Marcoh, a State Alchemist running from past sins. The information he gives Ed and Al could put the Philosopher's Stone within reach.",7.7,,30.0
9720,"The herd sets out to find the way home. Wammawink encourages them to be careful and take it slow, but fearless Horse charges ahead.",8.7,17.0,25.0
9721,Horse meets Waterbaby one of Centaurworld's shamans and learns about the key: a mysterious object that could reunite her with Rider.,8.7,11.0,27.0
9722,"Searching for the next piece of the key, Horse leads the herd into a mysterious forest to see the tree shamans. They grant wishesbut there's a catch.",9.0,13.0,27.0
9723,"The friends seek shelter in a cave during a storm - but they're not alone. While looking for an exit, they discover strange paintings on the walls.",8.0,8.0,26.0
9724,"The group follows the Rainbow Road into a deep, dark hole, where a Moletaur locks them in jail and informs them that they'll face the judge.",8.1,8.0,27.0
9725,"Zulius brings the herd to Cataur Valley, where the shaman is fuzzy but fierce. To earn a piece of the key, Horse goes glam for a silly competition.",8.4,8.0,27.0
9726,The herd makes it to the Rift and reminisces about their time together while waiting for Waterbaby to arrive with the final piece of the key.,8.9,10.0,26.0
9727,Horse hopes to find the final shaman in Merfolk Town. But she's growing discouraged and looking more and more like a centaur every day.,8.6,8.0,27.0
9728,"Horse and Rider face a frightening enemy. Back in Centaurworld, the herd summons up the courage to enter the void and fight for their friend.",8.8,10.0,27.0
9757,"Singer Mickey Guyton; actress Lorraine Toussaint (""The Equalizer"" and ""Concrete Cowboy"");",,,38.0
9758,Actress Sarah Chalke (Firefly Lane (2021) and Eat Wheaties! (2020)); actors Parker Young and Adhir Kalyan (CBS' United States of Al (2021)); guest co-hostess Elizabeth Rodriguez;,,,38.0
9760,"The Elrics discover the horrific ingredient needed to create a Philosopher's Stone. When night falls, they prowl the grounds of a secret laboratory in search of more facts - but the brothers find only danger.",7.8,,30.0
9761,"As the influencers consider their pivotal picks, the others continue building relationships. Also, creativity and cringe collide during a poetry slam.",7.3,114.0,50.0
9762,A new player sparks excitement and uncertainty. Savannah spills the tea and targets a former ally. A game of Truth or Dare takes a tense turn.,7.6,109.0,44.0
9763,"Bad blood continues to boil between Terilisha and Savannah, leaving the other players torn about their loyalties. Chloe questions Emily's game play.",7.4,105.0,52.0
9764,A new day dawns as Chloe considers her feeling for Trevor - and Mitchell. The Joker shakes up the ranking. Terilisha and Khat explore a new theory.,7.2,86.0,50.0
9765,"As Courtney takes control of an intriguing twist, the others reconvene and unpack some elimination drama. Meanwhile, two new players join the game.",7.2,87.0,53.0
9766,A blocked player pays a visit and plants new seeds of skepticism. Khat puts Lance's identity to the test. Jonathan Van Ness pops in for a challenge.,7.3,83.0,45.0
9767,"Tensions mount as catfish accusations fly. Meanwhile, an anonymous round of Q&A stirs the pot, and a unique double block redefines the game.",8.0,92.0,50.0
9768,The participants throw a democracy-themed party and revel in the hi-jinks until an unexpected elimination choice takes an intimate turn.,7.3,77.0,53.0
9769,Khat takes aim at Chloe's integrity - much to the dismay of her allies. Trevor pursues a better bond with Mitchell. A new player makes himself at home.,7.5,77.0,56.0
9770,The players brace for a final blocking and attempt to build last-minute bonds. Chloe faces a hard truth. The Circle reveals a new influencer twist.,7.2,88.0,48.0
9771,"Host Michelle Buteau greets the finalists as they prepare for one last rating - and a face-to-face meetup. Who will take home the $100,000 prize?",8.1,99.0,50.0
9772,"After a major blocking, the players decode a departing message. Two competing duos craft new plans. The circle goes glam for an awards ceremony.",7.6,79.0,47.0
9773,Cesar refuses to tell Elisa what happened to Sara 18 years ago so she turns to Alex for answers. Chema and Lorenzo start looking for surrogates.,7.3,279.0,40.0
9774,Mariana receives a chilling reminder of the crime in the mail. A flashback reveals Sara knew Chema's secret. Elisa breaks into Alex's house.,7.4,256.0,39.0
9775,Rodolfo pays a visit to Alex and learns a shocking detail about Sara's death. Elisa wants Alex to trust her but first she must pass a test.,7.4,241.0,41.0
9776,The burden of having to keep all the Lazcano secrets starts taking a toll on Elroy. Elisa and Alex attend a masquerade party at the casino.,7.3,242.0,40.0
9777,"After Cesar's darker side is brutally exposed at the masquerade, the Lazcano siblings' loyalty begins to shift. Elroy's troubled past is disclosed.",7.5,228.0,35.0
9778,Alex and the Lazcano siblings go to the family estate. Cesar's casino empire starts to crumble as the events of the masquerade go public.,7.3,221.0,38.0
9779,Alex and Rodolfo delve into the past to discover the identity of Diana the Huntress. Elisa helps Bruno figure out what happened to Emara.,7.5,213.0,40.0
9780,"Flashbacks unravel that fateful day in 2001. Although Sara's diary seems to hold the key to her murder, a secret hidden in a wall tells another story.",7.7,242.0,45.0
9782,"When a professor gives Natalia some troubling news about the app she's building for a tech competition, she's forced to pivot to a new idea.",6.6,182.0,
9789,,7.0,9.0,23.0
9790,,8.0,7.0,25.0
9791,,8.4,7.0,23.0
9792,,7.4,8.0,24.0
9793,,8.5,6.0,23.0
9794,,8.0,6.0,22.0
9795,"Ed and Al furiously battle the Fifth Laboratory's psychotic guards. In the chaos, the truth behind the Philosopher's Stone is buried beneath rubble - and disturbing new questions are unearthed.",8.0,,30.0
9796,"At the Council of Valhalla, the gods vote unanimously for humankind's extinction. But Brünnhilde, eldest of the Valkyrie sisters, raises her objection.",6.8,220.0,24.0
9797,"The Elrics, realizing alchemy has yet to unlock the mysteries of creating life, feel powerless when a new friend goes into labor. Winry, however, jumps into action with a young thief named Paninya.",7.3,,30.0
9798,"While visiting Izumi, their childhood teacher, the Elrics recall the early difficulties of grasping equivalent exchange. They also discover she shares their intimate knowledge of alchemy's greatest taboo.",8.3,,30.0
9799,"Al is abducted by chimeras led by the seemingly indestructible Homunculus known as Greed. When Ed's rescue attempt falls short, Izumi proves once more that she's got the brothers' best interests in mind.",8.2,,25.0
9800,"When the conspiracy surrounding the Philosopher's Stone closes in on the highest ranks of the military, one of Mustang's most trusted and cherished allies is murdered.",8.9,,30.0
9801,"Al is haunted by the notion his entire existence was simply created by his brother. When the youngest Elric angrily reveals these suspicions, only Winry can convince him just how wrong he is about Ed.",8.0,,30.0
9805,"A year after Katla's eruption, the shattered survivors are still grappling with the aftermath. Suddenly, an ash-caked woman appears on the glacier.",7.5,453.0,51.0
9806,"Emerging from the shadows, a surprise visitor gets Gríma's full attention. As the ground beneath them shifts, Darri and Gunhild heed Katla's call.",7.4,379.0,47.0
9807,"The cold, cruel reality of life in Vík í Mýrdal comes home to Gríma. Darri studies his strange discovery in secret. Gunhild confronts the newcomer.",7.1,325.0,51.0
9808,"After receiving a call from her supposedly dead son, Rakel goes to Katla and meets Darri and the boy. The sisters investigate the shed on the glacier where Asa was first spotted.",7.4,302.0,41.0
9809,A shocking revelation that would ordinarily offer closure instead opens up a chasm of questions. History repeats itself as a deadly ash storm gathers.,7.6,289.0,47.0
9810,"Face to face with an utter mystery, Gríma tries to understand her shadowy find. Rakel has a change of heart as Gísli deals with an unexpected arrival.",7.3,282.0,42.0
9811,"Sometimes shadows have minds of their own. At the scene of the accident, Rakel pours her heart out to Gríma. Darri canvases the crevasse for answers.",7.5,273.0,46.0
9812,"What's real, what isn't and does it matter? The truth comes out, the fear grows and the mystery threatens to sweep away everything before it.",7.3,293.0,44.0
9813,"The corpse found in the backyard threatens to put Alex back in jail. To prove his innocence, he looks for answers with a psychiatrist who treated Sara.",6.7,182.0,42.0
9814,"A museum guard buzzes in two men dressed as cops, who vanish 81 minutes later with a priceless Rembrandt and a dozen other works of art.",7.3,175.0,53.0
9825,"Was the heist an inside job? As law enforcement scrutinizes the museum's security measures, a suspect emerges, but missteps hinder the investigation.",7.0,156.0,50.0
9826,"Amid apparent sightings of the stolen art, criminal activity connected to organized crime leads to possible perpetrators and a motive for the robbery.",6.8,145.0,57.0
9827,"An informant and a sting operation open up new avenues in the investigation, which federal agents follow to the home of a small-time mobster.",6.8,137.0,50.0
9829,"At a 24-hour school relay, Devi's impulsive words Spark an insensitive rumor. Fabiola hesitates to introduce her overenthusiastic mother to Eve.",8.1,350.0,
9830,"While attempting to cover her trail for fueling gossip about Aneesa, Devi's guilt grows. Nalini warms up to a nemesis. Kamala gets a rude shock.",8.1,342.0,
9831,Devi must learn the art of a genuine apology before it's too late. Kamala considers standing up for herself. Nalini takes some parenting advice.,8.2,338.0,
9832,Watching an ex with someone new tests Devi's resolve to be more mature. Fabiola struggles to stay true to herself and grows concerned for Eleanor.,8.1,322.0,
9833,A disastrous snooping incident compels Devi and Nalini to do some introspection. Paxton steps out of his comfort zone. Eleanor has a breakthrough.,8.7,368.0,
