info_id,movie_id,runtime,rating,votes_count,overview
6690,1420,25.0,8.5,3469,"After his departure from the Southern Air Temple 100 years ago, an excited Aang finally returns home but is disillusioned by what he finds there."
6691,130,25.0,8.2,3158,Aang and friends visit a village being terrorized by an angry spirit. Iroh is captured by Earth Kingdom soldiers.
6692,1420,25.0,8.2,3158,Aang and friends visit a village being terrorized by an angry spirit. Iroh is captured by Earth Kingdom soldiers.
6693,130,25.0,9.6,4212,The heroes work together to stop Azula's destructive plans; Zuko finds companionship in an unlikely source and learns the time has come to make an imperative choice about his future.
6694,1420,25.0,9.6,4212,The heroes work together to stop Azula's destructive plans; Zuko finds companionship in an unlikely source and learns the time has come to make an imperative choice about his future.
6695,130,25.0,8.0,3068,"Katara, desperate to improve her abilities and teach Aang, steals an expensive waterbending scroll from pirates, causing them to pursue the group."
6696,1420,25.0,8.0,3068,"Katara, desperate to improve her abilities and teach Aang, steals an expensive waterbending scroll from pirates, causing them to pursue the group."
6697,8,56.0,8.5,4909,"The Homicide Division is buzzing after the Ice Truck Killer's latest victim is found mutilated but alive, while Dexter gets in over his head when he stalks a murderous human trafficker."
6698,130,25.0,9.2,3587,"When Aang is captured by the Fire Nation, his only hope is a mysterious masked figure."
6699,1420,25.0,9.2,3587,"When Aang is captured by the Fire Nation, his only hope is a mysterious masked figure."
6700,8,58.0,8.7,5116,"The Ice Truck Killer begins leaving body parts from his victims at sites that relate to memories from Dexter's childhood, forcing him to confront his dark personal history."
6701,448,23.0,8.7,181,"Captain Kurotsushi decides that rather than kill Ishida, he wishes to capture him and study his distinctive Quincy abilities."
6702,130,24.0,8.4,2750,"After getting tickets for the ferry headed to Ba Sing Se, the gang meets an old friend. They skip the ferry ride to help some refugees, one of which is going to have a baby, get to Ba Sing ... See full summary »"
6703,1420,24.0,8.4,2750,"After getting tickets for the ferry headed to Ba Sing Se, the gang meets an old friend. They skip the ferry ride to help some refugees, one of which is going to have a baby, get to Ba Sing ... See full summary »"
6704,130,25.0,7.0,3270,Aang is tested as the Avatar when he must help two feuding clans cross a dangerous canyon peacefully.
6705,1420,25.0,7.0,3270,Aang is tested as the Avatar when he must help two feuding clans cross a dangerous canyon peacefully.
6706,8,51.0,8.4,5212,Dexter and Debra try to dissuade their boss from pursuing a security guard they believe he has wrongly identified as the Ice Truck Killer; Dexter's girlfriend receives an unwelcome visit from an associate of her imprisoned husband.
6707,130,25.0,8.8,2923,"Lost in the desert without Appa, Team Avatar must find a way out. Iroh and Zuko make contact with a secret organization."
6708,1420,25.0,8.8,2923,"Lost in the desert without Appa, Team Avatar must find a way out. Iroh and Zuko make contact with a secret organization."
6709,130,25.0,8.8,2961,"When he learns that there is a lost Library with all the knowledge in the world, Sokka convinces the others to seek it out in hopes of finding a weakness of the Fire Nation."
6710,1420,25.0,8.8,2961,"When he learns that there is a lost Library with all the knowledge in the world, Sokka convinces the others to seek it out in hopes of finding a weakness of the Fire Nation."
6711,130,25.0,9.1,3555,"Aang relives the events after finding out that he is the Avatar 100 years ago and tells them to Katara, while Iroh tells the story of Zuko's scar and banishment to the crew."
6712,1420,25.0,9.1,3555,"Aang relives the events after finding out that he is the Avatar 100 years ago and tells them to Katara, while Iroh tells the story of Zuko's scar and banishment to the crew."
6713,130,24.0,9.0,3019,"After arriving at the great wall of Ba Sing Se, Aang and the gang discover that the Fire Nation has constructed a great drilling machine to penetrate the wall. The drill is also followed by... See full summary »"
6714,1420,24.0,9.0,3019,"After arriving at the great wall of Ba Sing Se, Aang and the gang discover that the Fire Nation has constructed a great drilling machine to penetrate the wall. The drill is also followed by... See full summary »"
6715,130,25.0,9.1,3068,Aang receives guidance from Guru Pathik at the Eastern Air Temple; Sokka is reunited with his long-lost father; Princess Azula has something diabolical in store for her enemies; Uncle and Zuko run their own tea shop.
6716,1420,25.0,9.1,3068,Aang receives guidance from Guru Pathik at the Eastern Air Temple; Sokka is reunited with his long-lost father; Princess Azula has something diabolical in store for her enemies; Uncle and Zuko run their own tea shop.
6717,8,53.0,9.0,5138,"The Ice Truck Killer leaves Dexter a surprise at the scene of one of Dexter's recent kills, placing him firmly in the cross hairs of his own Homicide Division colleagues."
6718,6547,48.0,8.1,577,"The boundary between land and sea is an exciting place, with seabirds, turtles, and marine mammals constantly coming and going."
6719,6547,49.0,8.6,764,"The deep sea, which gets darker with increasing depth until no more sunlight penetrates at about a kilometer depth, and ever colder closer to the bottom of the ocean, covers most of the ... See full summary »"
6720,6547,49.0,8.1,594,"Coral reefs are the rainforests of the sea; fish compete for food, territory and mates within this oasis of life. Incredible time-lapse photography shows the dramatic formation of a coral ... See full summary »"
6721,6547,49.0,8.2,638,"Life on the edge of a frozen sea is tough. Ice at both poles is constantly moving, and in winter freezes solid with air temperatures 70 °C below freezing. Only in spring, with the ... See full summary »"
6722,6547,49.0,8.2,746,"The ocean's influence dominates the world's weather systems and supports an enormous range of life. This first episode demonstrates the sheer scale, power and complexity of the ""Blue Planet""."
6723,6547,48.0,8.0,634,Endless blue stretches in every direction. The sea bed is a staggering eight kilometers deeper down and the nearest island is 500 kilometers away. There is nothing save the burning sun ... See full summary »
6724,6547,49.0,8.0,579,"Shafts of sunlight are the vital source of energy used by the countless billions of plankton that grow every spring and summer in the world's temperate sea, the richest of all habitats."
6725,6547,49.0,8.0,570,"Tidal marshes are one of the most productive parts of the world. Numerous plants support numerous animals, yet life is not easy: predators are attracted to these enormous quantities of food... See full summary »"
6726,1111,21.0,7.1,45,The girls are trying to attract Gil; Johnny and Dukey bribe the girls to give them gils so they can breath underwater. / It turns out that the entire school social heirarchy is based on ... See full summary »
6727,448,24.0,7.9,209,"In order to prove how useless Shinigamis are, Uryû releases bait to draw Hollows to their town. Whoever gets rid of the most wins the challenge."
6728,448,24.0,7.7,325,"Ichigo runs into Rukia at school, where she's posing as a transfer student. Now that he's got most of her powers, she wants him to take over her Shinigami duties?"
6729,448,24.0,8.9,176,"After defeating Captain Hitsugaya, Captain Aizen heads for the Execution Grounds. Renji is dumbfounded as he finds himself facing Captains Aizen, Ichimaru, and Tôsen at Sokyoku hill."
6730,448,24.0,8.1,180,"A prominent captain of Soul Society's Shinigami is found dead, and Shinigami turn against one another in a flurry of suspicion and accusation."
6731,448,24.0,7.4,216,"When television hero Don Kan'onji schedules a live recording of his hit show ""Spirit Hunter"" at a local abandoned hospital, Ichigo is surprised to see that an actual demi-Hollow is being summoned for the show."
6732,448,24.0,7.6,182,"Kûkaku Shiba's plan is to catapult Ichigo and the others over the walls of the Seireitei with her very own creation, the Flower Crane Cannon."
6733,448,23.0,7.6,153,"Hinamori recalls her days at the Shinigami Academy (Shin'ôreijutsin), where she met and trained in the World of the Living."
6734,448,24.0,8.2,204,"In the midst of their battle, Ichigo finds out that Uryû is a Quincy, a group with a long-standing rivalry with Shinigamis."
6735,448,24.0,7.9,261,"Rukia and Chad take on Shurîkâ, a vicious Hollow who's beaten many Shinigami and committed many crimes."
6736,448,24.0,7.9,176,"News of the intruders' surprising strength spreads among the Shinigami, and the captains are eager for information."
6737,448,24.0,9.1,213,"Byakuya Kuchiki may have been impressed by the power exerted by Ichigo, the substitute Shinigami, but he's not done fighting yet."
6738,448,25.0,7.0,112,Ichigo and his friends meet at school and set out to look for Orihime the day after her disappearance.
6739,448,24.0,7.8,271,"Chad, Ichigo's friend and classmate, brings a cursed bird to school that is really the soul of a young boy who lived a tragic life."
6740,448,24.0,8.6,183,"Ichigo, still battling Captain Zaraki, senses a loss of Chad's reiatsu and fears the worst."
6741,448,24.0,8.3,216,"Rukia, wandering the streets at night, runs into two Shinigami from the Soul Society, Renji Abarai and her brother, Byakuya Kuchiki."
6742,448,24.0,8.0,194,Ichigo and the others manage to make it through to the Soul Society?
6743,448,24.0,7.8,244,"At a Shinigami supply shop, Rukia picks up a mod soul to take over Ichigo's body while he's pulling Shinigami duty."
